137743063	GYR	-0.39843684	-1.1275045	-1.4344643
137743071	ACC	-2.8682537	4.8482585	4.1611223
137743071	MAG	-16.92	-14.5199995	-44.1
137743073	GYR	-0.4100433	-1.0859656	-1.3067935
137743081	ACC	-2.885013	4.663905	4.3622355
137743081	MAG	-17.22	-14.34	-43.8
137743083	GYR	-0.36300668	-1.0041097	-1.1803443
137743091	ACC	-2.9759927	4.582502	4.6255975
137743091	MAG	-17.52	-14.219999	-43.739998
137743093	GYR	-0.2591596	-0.88438016	-1.0630583
137743101	ACC	-2.4420857	4.050989	5.2651486
137743101	MAG	-17.58	-14.58	-43.86
137743103	GYR	-0.09666943	-0.7292204	-0.9445504
137743111	ACC	-2.3894134	4.0078936	5.3010616
137743111	MAG	-17.88	-13.92	-44.04
137743113	GYR	0.11591168	-0.6076582	-0.84436846
137743121	ACC	-2.0494366	3.6463692	5.6194906
137743121	MAG	-17.88	-14.16	-43.739998
137743123	GYR	0.39019018	-0.536187	-0.7790059
137743131	ACC	-1.6950948	3.1268275	5.978621
137743131	MAG	-17.88	-14.04	-43.5
137743133	GYR	0.7237226	-0.46043968	-0.742354
137743141	ACC	-1.2665327	2.3774424	6.467038
137743141	MAG	-18.0	-14.28	-43.02
137743143	GYR	1.1055133	-0.40240747	-0.7307475
137743151	ACC	-1.3311762	2.3774424	6.455067
137743151	MAG	-18.06	-15.0	-42.84
137743153	GYR	1.5031867	-0.36086863	-0.7454083
137743161	ACC	-1.9919758	2.645593	6.1294556
137743161	MAG	-18.06	-15.599999	-42.36
137743163	GYR	1.8739818	-0.32482758	-0.75396043
137743171	ACC	-2.72939	3.3159695	5.5093575
137743171	MAG	-18.24	-17.34	-42.239998
137743173	GYR	2.1397083	-0.29367346	-0.70509124
137743181	ACC	-7.118261	6.9722147	5.8277864
137743181	MAG	-17.82	-17.94	-41.94
137743183	GYR	2.2337816	-0.2680171	-0.59880066
137743191	ACC	-7.331345	7.328951	5.928343
137743191	MAG	-17.4	-18.9	-41.879997
137743193	GYR	2.1647537	-0.27779096	-0.27870727
137743201	ACC	-7.570765	9.917083	6.9123597
137743201	MAG	-17.039999	-19.68	-41.52
137743203	GYR	1.9228511	-0.32238412	0.38774672
137743211	ACC	-4.3478703	12.624925	8.3512745
137743211	MAG	-17.16	-19.92	-41.28
137743213	GYR	1.5172366	-0.28389964	1.2136365
137743221	ACC	10.692804	12.316072	16.76001
137743221	MAG	-17.699999	-21.0	-40.739998
137743223	GYR	0.9436341	-0.10186178	1.868484
137743231	ACC	10.692804	12.316072	16.76001
137743231	MAG	-18.24	-21.06	-39.899998
137743233	GYR	0.32177326	0.19074267	2.127491
137743241	ACC	15.749658	11.396699	22.656929
137743241	MAG	-19.199999	-21.3	-39.84
137743243	GYR	-0.009315695	0.6415612	2.0670152
137743251	ACC	20.935497	9.783008	28.92525
137743251	MAG	-19.56	-21.0	-39.42
137743253	GYR	0.1525636	1.1436925	1.8177823
137743261	ACC	21.634605	6.869264	32.60035
137743261	MAG	-19.619999	-20.82	-39.899998
